"osm_id","type","population"
317906859,"residential",1
483523480,"residential",1
483523481,"residential",0
317913739,"residential",2
371911122,"residential",3
371911123,"residential",4
237914346,"residential",2
237914350,"residential",0
237914352,"residential",1
317907130,"residential",1
317906237,"residential",2
317906406,"residential",0
317906559,"residential",0
317906677,"residential",0
317907067,"residential",0
317907232,"residential",0
317906070,"residential",2
317906080,"residential",3
317906174,"residential",2
317906177,"residential",2
317906629,"residential",0
317906297,"residential",0
317906356,"residential",0
317906459,"residential",1
317906660,"residential",0
317906150,"residential",1
317906849,"residential",0
317906853,"residential",0
317907166,"residential",0
317907231,"residential",1
317907321,"residential",2
317907285,"residential",2
317907338,"residential",2
317938346,"residential",5
318018437,"residential",3
317906431,"residential",0
317906124,"residential",2
317906137,"residential",3
317906171,"residential",2
317906172,"residential",2
317938353,"residential",0
317906233,"residential",2
317906335,"residential",0
317906350,"residential",0
317906360,"residential",1
317938357,"residential",1
317906436,"residential",1
317906541,"residential",0
317906620,"residential",0
317906636,"residential",0
317906663,"residential",0
317906767,"residential",0
317906943,"residential",1
317906957,"residential",0
317906976,"residential",0
317907019,"residential",2
317907048,"residential",2
317907102,"residential",0
317907250,"residential",1
317906646,"residential",1
317907279,"residential",0
317907313,"residential",2
317907344,"residential",2
318018433,"residential",0
317907326,"residential",1
318018435,"residential",1
317906079,"residential",1
317906088,"residential",3
317906089,"residential",1
317906281,"residential",1
317906145,"residential",5
317906166,"residential",3
317906175,"residential",4
317906181,"residential",1
317906187,"residential",3
317906221,"residential",4
317906263,"residential",0
319393178,"residential",0
317906273,"residential",3
317906349,"residential",0
317906367,"residential",0
317906376,"residential",0
317906488,"residential",0
317906489,"residential",0
317906532,"residential",0
317906543,"residential",1
317906669,"residential",2
317906704,"residential",1
317906715,"residential",1
317906930,"residential",1
317906960,"residential",0
317907050,"residential",2
317907054,"residential",1
317907103,"residential",0
317907315,"residential",2
318085252,"residential",1
317906075,"residential",0
317906086,"residential",1
317906111,"residential",2
317906117,"residential",2
317906149,"residential",2
317906276,"residential",0
317906277,"residential",2
317906518,"residential",0
317906538,"residential",0
317906611,"residential",0
317906617,"residential",0
317906724,"residential",1
317906760,"residential",0
317906763,"residential",0
317906765,"residential",0
317906845,"residential",0
317907007,"residential",0
317907009,"residential",0
317907110,"residential",1
317907160,"residential",0
317907171,"residential",0
317907175,"residential",0
317907235,"residential",0
317907260,"residential",1
317907278,"residential",2
317907284,"residential",1
317907292,"residential",2
317907304,"residential",1
317906144,"residential",3
317906160,"residential",2
317906247,"residential",1
317906267,"residential",0
317906283,"residential",1
317906405,"residential",0
319393182,"residential",0
317906471,"residential",0
317906477,"residential",1
317906485,"residential",1
317906509,"residential",0
319393185,"residential",0
317906515,"residential",1
317906521,"residential",0
317906539,"residential",1
317906645,"residential",0
317906668,"residential",0
317906692,"residential",0
317906698,"residential",0
317906886,"residential",1
319393186,"residential",0
317907003,"residential",3
317907042,"residential",2
317907133,"residential",1
317907144,"residential",2
317907233,"residential",1
317907271,"residential",2
317907286,"residential",1
317907328,"residential",1
317907334,"residential",3
318085241,"residential",1
318085249,"residential",1
318085256,"residential",3
317906082,"residential",2
317906112,"residential",2
317906123,"residential",2
317906131,"residential",2
317906737,"residential",0
317906245,"residential",1
317906299,"residential",0
317906347,"residential",1
317906358,"residential",1
317906986,"residential",0
317906375,"residential",0
317906389,"residential",0
317906402,"residential",0
317906409,"residential",0
317907025,"residential",0
317906433,"residential",0
317906503,"residential",1
317906531,"residential",0
317906558,"residential",1
317907045,"residential",1
317906563,"residential",0
317906576,"residential",0
317906634,"residential",0
317906658,"residential",0
317907079,"residential",1
317906661,"residential",0
317906671,"residential",1
317906710,"residential",0
317906713,"residential",0
237914363,"residential",3
317906777,"residential",0
317906804,"residential",1
317906834,"residential",0
317906928,"residential",1
237916235,"residential",2
317906947,"residential",0
317906989,"residential",0
317907052,"residential",1
317907073,"residential",3
317907084,"residential",2
317907094,"residential",1
317907098,"residential",3
317907123,"residential",1
317907252,"residential",2
317907258,"residential",1
317907324,"residential",1
317906094,"residential",1
317906095,"residential",1
317906105,"residential",1
317906377,"residential",0
317906417,"residential",2
317906467,"residential",1
317906542,"residential",0
317906584,"residential",0
317906592,"residential",0
317906599,"residential",0
317906623,"residential",0
317906647,"residential",0
317906693,"residential",0
317906785,"residential",0
317906821,"residential",0
317906870,"residential",1
317906931,"residential",1
317906962,"residential",1
317907027,"residential",1
317907147,"residential",0
317907224,"residential",2
317907234,"residential",1
317907290,"residential",1
317906077,"residential",2
317906270,"residential",1
317906317,"residential",1
317906351,"residential",0
317906458,"residential",0
317906465,"residential",0
317906502,"residential",0
317906626,"residential",0
317906637,"residential",0
317906659,"residential",0
317906705,"residential",1
317906820,"residential",0
317906857,"residential",0
317906858,"residential",0
317906868,"residential",0
317906917,"residential",1
317906932,"residential",1
317907097,"residential",1
317907183,"residential",2
317907185,"residential",0
317907223,"residential",0
317907335,"residential",1
317907342,"residential",1
317907357,"residential",1
493805969,"residential",2
493805970,"residential",0
493805971,"residential",0
237916222,"residential",3
237916224,"residential",3
237916227,"residential",1
317906217,"residential",3
317906269,"residential",0
317906076,"residential",1
317906081,"residential",2
317906163,"residential",2
317906165,"residential",3
317906184,"residential",2
317906305,"residential",1
